-1.837014961242675781e+01,-8.663908958435058594e+00,-1.218304872512817383e+00,0.000000000000000000e+00
-3.015316724777221680e+00,-3.507377147674560547e+00,-1.303869724273681641e+01,1.000000000000000000e+00
2.555722236633300781e+00,2.286852073669433594e+01,5.959047317504882812e+00,2.000000000000000000e+00
-1.222752571105957031e+00,-9.833283424377441406e-01,1.121052932739257812e+01,3.000000000000000000e+00
-6.819635391235351562e+00,-6.545890331268310547e+00,1.756513023376464844e+01,4.000000000000000000e+00
4.480824470520019531e+00,5.561314225196838379e-01,-8.232452392578125000e+00,5.000000000000000000e+00
1.022043514251708984e+01,-1.634978294372558594e+01,8.343749642372131348e-01,6.000000000000000000e+00
-7.662008762359619141e+00,1.206442165374755859e+01,-1.064507961273193359e+01,7.000000000000000000e+00
1.286140346527099609e+01,-1.116992115974426270e+00,-7.471971988677978516e+00,5.000000000000000000e+00
1.240836143493652344e+01,1.126997470855712891e+01,-1.917245984077453613e+00,8.000000000000000000e+00
1.024247264862060547e+01,-1.875914764404296875e+01,-2.051286697387695312e+00,6.000000000000000000e+00
-2.954860687255859375e+00,-3.866214990615844727e+00,-1.597287273406982422e+01,1.000000000000000000e+00
1.234258747100830078e+01,1.256703662872314453e+01,-2.363035678863525391e+00,8.000000000000000000e+00
2.690821838378906250e+01,5.510559082031250000e+00,-4.961377084255218506e-01,9.000000000000000000e+00
-7.376235008239746094e+00,9.647053718566894531e+00,-1.448838996887207031e+01,7.000000000000000000e+00
-7.955641150474548340e-01,6.495553016662597656e+00,-8.121998786926269531e+00,2.500000000000000000e+01
2.424912452697753906e+00,1.403237462043762207e+00,1.426358509063720703e+01,3.000000000000000000e+00
-7.204357624053955078e+00,1.171249675750732422e+01,-1.068521785736083984e+01,7.000000000000000000e+00
-7.080347061157226562e+00,7.303682327270507812e+00,-1.206223869323730469e+01,7.000000000000000000e+00
6.211403369903564453e+00,7.886074781417846680e-01,-2.146046447753906250e+01,1.000000000000000000e+01
-9.415952682495117188e+00,1.021869564056396484e+01,-1.471662235260009766e+01,7.000000000000000000e+00
9.041490554809570312e+00,-1.959116744995117188e+01,-5.007093429565429688e+00,6.000000000000000000e+00
1.084037208557128906e+01,-1.553079891204833984e+01,-2.279836893081665039e+00,6.000000000000000000e+00
-5.113773345947265625e+00,-8.171133041381835938e+00,1.893096542358398438e+01,4.000000000000000000e+00
8.044316291809082031e+00,1.182142066955566406e+01,-7.024558067321777344e+00,1.100000000000000000e+01
-1.967625045776367188e+01,1.959289312362670898e+00,2.252995491027832031e+00,1.200000000000000000e+01
1.041426181793212891e+01,-1.855943298339843750e+01,1.794679611921310425e-01,6.000000000000000000e+00
8.114837646484375000e+00,1.152210807800292969e+01,-6.314664363861083984e+00,1.100000000000000000e+01
3.654653131961822510e-01,-5.480356216430664062e+00,5.378552913665771484e+00,3.000000000000000000e+00
1.078229713439941406e+01,-1.637382888793945312e+01,-7.150391936302185059e-01,6.000000000000000000e+00
-1.908337402343750000e+01,2.474908113479614258e+00,2.369461059570312500e+00,1.200000000000000000e+01
-1.863045692443847656e+01,2.790011644363403320e+00,3.766004085540771484e+00,1.200000000000000000e+01
7.651457309722900391e+00,-5.960348606109619141e+00,3.730524301528930664e+00,1.300000000000000000e+01
1.463499927520751953e+01,8.698992729187011719e+00,1.713850784301757812e+01,1.400000000000000000e+01
1.376855564117431641e+01,1.370427417755126953e+01,5.704337358474731445e-01,8.000000000000000000e+00
4.669720172882080078e+00,1.233423408120870590e-02,-1.156618976593017578e+01,5.000000000000000000e+00
1.130950355529785156e+01,5.314549922943115234e+00,1.571200656890869141e+01,1.400000000000000000e+01
1.424939537048339844e+01,-4.683378219604492188e+00,1.727557563781738281e+01,1.500000000000000000e+01
5.383616447448730469e+00,1.018229603767395020e+00,4.319523811340332031e+00,1.600000000000000000e+01
-8.310647964477539062e+00,-1.227704143524169922e+01,3.558946371078491211e+00,1.700000000000000000e+01
-6.688903808593750000e+00,9.018182754516601562e+00,-1.132873630523681641e+01,7.000000000000000000e+00
-7.234910488128662109e+00,7.926095485687255859e+00,-1.150990390777587891e+01,7.000000000000000000e+00
2.461326599121093750e+01,4.096750736236572266e+00,-9.068356752395629883e-01,9.000000000000000000e+00
5.883956432342529297e+00,-1.400685310363769531e+00,-2.181456184387207031e+01,1.000000000000000000e+01
1.532290267944335938e+01,-1.798237681388854980e+00,1.624435043334960938e+01,1.500000000000000000e+01
-8.537266731262207031e+00,-5.603992462158203125e+00,-2.106895637512207031e+01,1.000000000000000000e+00
5.294319152832031250e+00,-4.209403514862060547e+00,1.596777081489562988e+00,1.300000000000000000e+01
2.494218111038208008e+00,2.308021354675292969e+01,6.304139614105224609e+00,2.000000000000000000e+00
-6.401336193084716797e+00,1.838652610778808594e+01,-9.481658935546875000e+00,1.800000000000000000e+01
1.937362909317016602e+00,1.501339197158813477e+00,1.375311660766601562e+01,3.000000000000000000e+00
5.378535747528076172e+00,2.552453756332397461e+00,5.017124652862548828e+00,1.600000000000000000e+01
-1.851417732238769531e+01,-7.978561878204345703e+00,-4.162651300430297852e-01,0.000000000000000000e+00
-7.011621475219726562e+00,1.055288314819335938e+01,-1.238703346252441406e+01,7.000000000000000000e+00
1.150283145904541016e+01,-1.672377586364746094e+01,-4.242277145385742188e-01,6.000000000000000000e+00
-6.836603164672851562e+00,8.758052825927734375e+00,-1.452703762054443359e+01,7.000000000000000000e+00
-8.862449645996093750e+00,5.103756904602050781e+00,7.413474082946777344e+00,1.900000000000000000e+01
8.630897521972656250e+00,-6.772676944732666016e+00,1.821040916442871094e+01,1.500000000000000000e+01
1.201790523529052734e+01,1.445060634613037109e+01,-4.010965228080749512e-01,8.000000000000000000e+00
3.558587312698364258e+00,-9.007816910743713379e-01,-2.288412094116210938e+01,1.000000000000000000e+01
-2.561738204956054688e+01,2.106896877288818359e+00,5.688385486602783203e+00,2.000000000000000000e+01
-1.983710670471191406e+01,9.045024514198303223e-01,3.908869504928588867e+00,1.200000000000000000e+01
7.708137989044189453e+00,-4.209405422210693359e+00,4.932994365692138672e+00,1.300000000000000000e+01
3.246074199676513672e+00,2.443668365478515625e+01,8.737681388854980469e+00,2.000000000000000000e+00
-4.817028999328613281e+00,6.300859928131103516e+00,7.371310234069824219e+00,1.900000000000000000e+01
7.063708305358886719e+00,-1.204287624359130859e+01,-1.316257381439208984e+01,2.100000000000000000e+01
1.138572788238525391e+01,-3.813457489013671875e+00,5.881401538848876953e+00,1.300000000000000000e+01
1.361190986633300781e+01,-4.917986869812011719e+00,1.682623863220214844e+01,1.500000000000000000e+01
4.528802037239074707e-01,2.447471618652343750e+01,7.532344341278076172e+00,2.000000000000000000e+00
-7.914719581604003906e+00,1.216734123229980469e+01,-1.069135665893554688e+01,7.000000000000000000e+00
-2.189762878417968750e+01,-7.024540901184082031e+00,6.811818480491638184e-01,0.000000000000000000e+00
-2.118627166748046875e+01,-5.355709552764892578e+00,1.187716484069824219e+00,0.000000000000000000e+00
-1.752557873725891113e+00,2.560548186302185059e-01,2.167944335937500000e+01,2.200000000000000000e+01
1.060285854339599609e+01,8.485225677490234375e+00,1.483921718597412109e+01,1.400000000000000000e+01
7.303339004516601562e+00,4.966197967529296875e+00,2.722217328846454620e-02,1.600000000000000000e+01
-7.791851043701171875e+00,9.477730751037597656e+00,-1.206280040740966797e+01,7.000000000000000000e+00
1.273739337921142578e+01,-1.216733455657958984e+00,4.347386360168457031e+00,1.300000000000000000e+01
1.043421268463134766e+01,-1.882026481628417969e+01,-5.062900066375732422e+00,6.000000000000000000e+00
-7.662776470184326172e+00,-7.288641452789306641e+00,1.964317321777343750e+01,4.000000000000000000e+00
1.046542453765869141e+01,3.155088901519775391e+00,-9.581649303436279297e-01,1.300000000000000000e+01
8.314268112182617188e+00,1.315024662017822266e+01,-5.098779201507568359e+00,1.100000000000000000e+01
1.347504806518554688e+01,1.190857696533203125e+01,1.498116403818130493e-01,8.000000000000000000e+00
5.556859970092773438e+00,4.754015505313873291e-01,-1.037546730041503906e+01,5.000000000000000000e+00
-3.573113679885864258e+00,-6.367471694946289062e+00,-1.865400314331054688e+01,1.000000000000000000e+00
-4.542974472045898438e+00,6.773653984069824219e+00,8.846529006958007812e+00,1.900000000000000000e+01
5.348397731781005859e+00,-2.218353033065795898e+00,3.414559602737426758e+00,1.300000000000000000e+01
-9.373353958129882812e+00,9.002460479736328125e+00,-1.456943416595458984e+01,7.000000000000000000e+00
1.191502666473388672e+01,-1.905044174194335938e+01,-4.251593053340911865e-01,6.000000000000000000e+00
3.705152750015258789e+00,1.368321299552917480e+00,-2.943784475326538086e+00,5.000000000000000000e+00
-1.836209678649902344e+01,2.401282787322998047e+00,4.176486968994140625e+00,1.200000000000000000e+01
5.070747375488281250e+00,-5.117520093917846680e-01,-2.007304954528808594e+01,1.000000000000000000e+01
3.241637706756591797e+00,2.472554397583007812e+01,1.107611846923828125e+01,2.000000000000000000e+00
-2.537902593612670898e+00,1.943626976013183594e+01,-6.217152595520019531e+00,1.800000000000000000e+01
9.266408920288085938e+00,-1.854714012145996094e+01,-4.138976633548736572e-01,6.000000000000000000e+00
7.049973487854003906e+00,-3.712466955184936523e+00,6.444252967834472656e+00,1.300000000000000000e+01
-1.904721450805664062e+01,1.448129534721374512e+00,1.316338777542114258e+00,1.200000000000000000e+01
-5.184891819953918457e-02,-1.456184387207031250e+01,1.273502159118652344e+01,2.300000000000000000e+01
9.386168479919433594e+00,-3.892248392105102539e+00,1.903717422485351562e+01,1.500000000000000000e+01
-7.196961402893066406e+00,-5.270128726959228516e+00,-2.057481002807617188e+01,1.000000000000000000e+00
6.005311012268066406e+00,-4.640192508697509766e+00,5.558514595031738281e+00,1.300000000000000000e+01
-5.159283638000488281e+00,4.774712562561035156e+00,8.072172164916992188e+00,1.900000000000000000e+01
-5.875724315643310547e+00,1.014467239379882812e+01,-1.128358268737792969e+01,7.000000000000000000e+00
8.452407121658325195e-01,-5.068763732910156250e+00,7.918849945068359375e+00,3.000000000000000000e+00
-6.255251407623291016e+00,-7.522178173065185547e+00,2.172907066345214844e+01,4.000000000000000000e+00
9.671625137329101562e+00,-4.814149856567382812e+00,6.258595943450927734e+00,1.300000000000000000e+01
-7.896298408508300781e+00,6.126775264739990234e+00,1.169754886627197266e+01,1.900000000000000000e+01
8.435269355773925781e+00,-1.311080741882324219e+01,-2.142908096313476562e+00,6.000000000000000000e+00
-2.214027976989746094e+01,-8.109973907470703125e+00,3.458786964416503906e+00,0.000000000000000000e+00
1.069289970397949219e+01,1.308488464355468750e+01,-3.010958194732666016e+00,8.000000000000000000e+00
1.148351669311523438e+01,1.777946352958679199e+00,-3.093534409999847412e-01,1.300000000000000000e+01
1.973266720771789551e+00,2.396835136413574219e+01,5.501345634460449219e+00,2.000000000000000000e+00
7.458817958831787109e+00,-3.726110935211181641e+00,5.801536560058593750e+00,1.300000000000000000e+01
-2.176927566528320312e+00,-8.037474632263183594e+00,5.110059738159179688e+00,3.000000000000000000e+00
-1.857054710388183594e+01,-6.803909778594970703e+00,-3.454852998256683350e-01,0.000000000000000000e+00
6.794723510742187500e+00,-2.960549116134643555e+00,4.171825408935546875e+00,1.300000000000000000e+01
1.032256412506103516e+01,2.584606409072875977e+00,-1.134037733078002930e+00,1.300000000000000000e+01
1.272944545745849609e+01,4.745556116104125977e-01,-7.723464012145996094e+00,5.000000000000000000e+00
1.202720546722412109e+01,-3.394514799118041992e+00,-7.096853256225585938e+00,5.000000000000000000e+00
-1.054040431976318359e+01,8.865150451660156250e+00,-1.543207168579101562e+01,7.000000000000000000e+00
-1.885015296936035156e+01,-9.301274299621582031e+00,-1.941167950630187988e+00,0.000000000000000000e+00
1.201567292213439941e+00,1.512228965759277344e+00,1.254403018951416016e+01,3.000000000000000000e+00
-2.235949325561523438e+01,-8.262112617492675781e+00,3.636488199234008789e+00,0.000000000000000000e+00
-8.350084304809570312e+00,4.940993309020996094e+00,8.725954055786132812e+00,1.900000000000000000e+01
-2.844117164611816406e+00,-1.303408336639404297e+01,5.055547714233398438e+00,1.700000000000000000e+01
1.020657920837402344e+01,2.132369995117187500e+00,-1.380129933357238770e+00,1.300000000000000000e+01
1.189848184585571289e+00,1.193664431571960449e+00,-8.582937240600585938e+00,5.000000000000000000e+00
5.640963077545166016e+00,2.632448077201843262e-01,-2.187874221801757812e+01,1.000000000000000000e+01
5.052299499511718750e+00,-4.571247398853302002e-01,-2.112827301025390625e+01,1.000000000000000000e+01
-1.934296989440917969e+01,-9.145197868347167969e+00,-2.418458938598632812e+00,0.000000000000000000e+00
1.159220814704895020e+00,2.368626213073730469e+01,6.681739807128906250e+00,2.000000000000000000e+00
-6.900982856750488281e+00,-4.690737247467041016e+00,-2.038644790649414062e+01,1.000000000000000000e+00
3.632097721099853516e+00,2.455115318298339844e+01,7.482413291931152344e+00,2.000000000000000000e+00
-2.131531143188476562e+01,1.841323018074035645e+00,2.425073862075805664e+00,1.200000000000000000e+01
-6.418312191963195801e-01,1.988184165954589844e+01,-3.831432342529296875e+00,1.800000000000000000e+01
-5.176247596740722656e+00,6.907613277435302734e+00,-8.118333816528320312e+00,7.000000000000000000e+00
-5.177935123443603516e+00,-8.654855728149414062e+00,1.788439750671386719e+01,4.000000000000000000e+00
2.815870046615600586e+00,2.238824081420898438e+01,4.873663425445556641e+00,2.000000000000000000e+00
-2.303353071212768555e+00,-4.075557708740234375e+00,-1.277600097656250000e+01,1.000000000000000000e+00
2.898052930831909180e+00,-4.282204151153564453e+00,-2.052677726745605469e+01,1.000000000000000000e+01
-2.375945806503295898e+00,-3.563064098358154297e+00,1.391617584228515625e+01,3.000000000000000000e+00
-2.011415672302246094e+01,8.069403171539306641e-01,3.914031982421875000e+00,1.200000000000000000e+01
1.118707180023193359e+01,-1.819824409484863281e+01,-1.717827439308166504e+00,6.000000000000000000e+00
1.365092396736145020e+00,2.563021469116210938e+01,5.571348190307617188e+00,2.000000000000000000e+00
-8.245496749877929688e+00,-1.192397975921630859e+01,3.341562271118164062e+00,1.700000000000000000e+01
1.053829383850097656e+01,1.749471306800842285e+00,-1.083521008491516113e+00,1.300000000000000000e+01
5.607901096343994141e+00,1.814295768737792969e+00,4.634807586669921875e+00,1.600000000000000000e+01
-1.243350315093994141e+01,-5.436194896697998047e+00,-2.515326738357543945e-01,2.400000000000000000e+01
5.330921173095703125e+00,2.855937004089355469e+00,5.050793170928955078e+00,1.600000000000000000e+01
-2.183384180068969727e+00,-6.367533683776855469e+00,7.773462295532226562e+00,3.000000000000000000e+00
-2.048459815979003906e+01,-4.583002090454101562e+00,-1.167841196060180664e+00,0.000000000000000000e+00
5.368838310241699219e+00,-1.979158639907836914e+00,3.445884466171264648e+00,1.300000000000000000e+01
1.192451858520507812e+01,-1.865500068664550781e+01,1.211480736732482910e+00,6.000000000000000000e+00
1.128505802154541016e+01,-1.996927833557128906e+01,-2.879249095916748047e+00,6.000000000000000000e+00
1.180167579650878906e+01,-1.758106231689453125e+01,1.105057954788208008e+00,6.000000000000000000e+00
5.044678688049316406e+00,-2.862992048263549805e+00,3.132982015609741211e+00,1.300000000000000000e+01
2.761923027038574219e+01,4.934077262878417969e+00,3.505293428897857666e-01,9.000000000000000000e+00
2.411495447158813477e+00,2.450371551513671875e+01,3.823458909988403320e+00,2.000000000000000000e+00
8.096714019775390625e-01,1.323158502578735352e+00,-8.187004089355468750e+00,5.000000000000000000e+00
7.547373294830322266e+00,-6.888906002044677734e+00,3.757159233093261719e+00,1.300000000000000000e+01
2.709638977050781250e+01,1.143836379051208496e+00,-1.203077808022499084e-01,9.000000000000000000e+00
-4.350950241088867188e+00,-1.780191802978515625e+01,1.426980686187744141e+01,2.300000000000000000e+01
-8.310962677001953125e+00,-8.242389678955078125e+00,1.988449287414550781e+01,4.000000000000000000e+00
2.560805511474609375e+01,5.683349609375000000e+00,-3.396997451782226562e+00,9.000000000000000000e+00
-5.657392024993896484e+00,-3.614658355712890625e+00,-1.071452999114990234e+01,1.000000000000000000e+00
-4.970472812652587891e+00,1.955310249328613281e+01,-1.241723823547363281e+01,1.800000000000000000e+01
8.743089675903320312e+00,-1.047608661651611328e+01,-1.750472450256347656e+01,2.100000000000000000e+01
1.136076545715332031e+01,1.674668431282043457e+00,5.539708137512207031e-01,1.300000000000000000e+01
3.749798774719238281e+00,-7.698495984077453613e-01,-2.289641952514648438e+01,1.000000000000000000e+01
-2.409208488464355469e+01,1.978074908256530762e+00,5.186818599700927734e+00,2.000000000000000000e+01
1.624489426612854004e+00,2.407507514953613281e+01,6.787849426269531250e+00,2.000000000000000000e+00
-1.708067357540130615e-01,6.252852439880371094e+00,-7.517019748687744141e+00,2.500000000000000000e+01
1.062378692626953125e+01,-1.690614700317382812e+01,-1.041406273841857910e+00,6.000000000000000000e+00
4.335932254791259766e+00,-2.020690590143203735e-01,-2.217579460144042969e+01,1.000000000000000000e+01
-7.035718917846679688e+00,1.155649757385253906e+01,-1.082254028320312500e+01,7.000000000000000000e+00
-8.245330810546875000e+00,-7.956182956695556641e+00,2.109213256835937500e+01,4.000000000000000000e+00
-5.220244884490966797e+00,6.612411975860595703e+00,5.671041965484619141e+00,1.900000000000000000e+01
1.331411266326904297e+01,1.344654178619384766e+01,1.161556005477905273e+00,8.000000000000000000e+00
2.335636168718338013e-01,-5.362046241760253906e+00,6.495259761810302734e+00,3.000000000000000000e+00
-4.635739326477050781e+00,6.897065639495849609e+00,8.076782226562500000e+00,1.900000000000000000e+01
-8.188793182373046875e+00,3.812898159027099609e+00,9.701726913452148438e+00,1.900000000000000000e+01
-8.831037521362304688e+00,5.549221515655517578e+00,9.103578567504882812e+00,1.900000000000000000e+01
8.261012077331542969e+00,-1.695914077758789062e+01,-6.443499565124511719e+00,6.000000000000000000e+00
-1.564245462417602539e+00,2.997169494628906250e-01,2.157455444335937500e+01,2.200000000000000000e+01
2.899583578109741211e+00,2.646175384521484375e+01,7.494918823242187500e+00,2.000000000000000000e+00
-5.205677509307861328e+00,6.626665115356445312e+00,8.258603096008300781e+00,1.900000000000000000e+01
1.236564064025878906e+01,8.323535919189453125e+00,1.756945610046386719e+01,1.400000000000000000e+01
2.150388002395629883e+00,1.008955478668212891e+00,-7.885421276092529297e+00,5.000000000000000000e+00
-2.490550804138183594e+01,1.619920432567596436e-01,3.557532787322998047e+00,2.000000000000000000e+01
1.210684108734130859e+01,-1.725669980049133301e+00,-8.051146507263183594e+00,5.000000000000000000e+00
-2.151583433151245117e+00,2.271500015258789062e+01,-7.172329425811767578e+00,1.800000000000000000e+01
1.079230880737304688e+01,-1.645565414428710938e+01,-1.060056924819946289e+00,6.000000000000000000e+00
8.154603004455566406e+00,1.142209529876708984e+01,-6.262259960174560547e+00,1.100000000000000000e+01
2.311675310134887695e+00,2.332022094726562500e+01,9.678926467895507812e+00,2.000000000000000000e+00
8.114039421081542969e+00,-1.033157634735107422e+01,-1.588918209075927734e+01,2.100000000000000000e+01
-1.155889868736267090e+00,4.116916656494140625e+00,1.793852996826171875e+01,2.200000000000000000e+01
-3.635595142841339111e-01,-1.153492259979248047e+01,9.581754684448242188e+00,2.300000000000000000e+01
-6.965731620788574219e+00,1.018775081634521484e+01,-1.408867168426513672e+01,7.000000000000000000e+00
2.356233835220336914e+00,2.134912109375000000e+01,6.590668678283691406e+00,2.000000000000000000e+00
-4.632219314575195312e+00,8.702249526977539062e+00,-7.800526618957519531e+00,7.000000000000000000e+00
-4.239123821258544922e+00,8.574977874755859375e+00,-7.465109348297119141e+00,7.000000000000000000e+00
7.071753025054931641e+00,-1.158711338043212891e+01,-1.278235626220703125e+01,2.100000000000000000e+01
-8.572711944580078125e+00,-2.489466667175292969e+00,-2.074636268615722656e+01,1.000000000000000000e+00
-2.158058738708496094e+01,2.012713670730590820e+00,1.057425141334533691e+00,1.200000000000000000e+01
-4.834862709045410156e+00,1.995118522644042969e+01,-1.201890468597412109e+01,1.800000000000000000e+01
2.429054021835327148e+00,2.485193634033203125e+01,4.020615577697753906e+00,2.000000000000000000e+00
-2.574355316162109375e+01,1.751352548599243164e+00,5.449469566345214844e+00,2.000000000000000000e+01
3.944005012512207031e+00,1.337631940841674805e+00,-2.270798301696777344e+01,1.000000000000000000e+01
6.136831283569335938e+00,-5.984368324279785156e+00,1.176325082778930664e+00,1.300000000000000000e+01
-4.607943534851074219e+00,7.269259452819824219e+00,8.424582481384277344e+00,1.900000000000000000e+01
-3.873124837875366211e+00,-9.116024017333984375e+00,-1.758967018127441406e+01,1.000000000000000000e+00
-5.303145408630371094e+00,1.970851325988769531e+01,-8.487729072570800781e+00,1.800000000000000000e+01
-2.246749687194824219e+01,2.005936145782470703e+00,2.009355068206787109e+00,1.200000000000000000e+01
8.079071998596191406e+00,-9.919469833374023438e+00,-1.621827888488769531e+01,2.100000000000000000e+01
5.224932670593261719e+00,-5.851311206817626953e+00,1.955842971801757812e+00,1.300000000000000000e+01
1.100204181671142578e+01,9.152845382690429688e+00,1.477746772766113281e+01,1.400000000000000000e+01
-1.450802922248840332e+00,-1.250340461730957031e+01,1.268130493164062500e+01,2.300000000000000000e+01
9.506836891174316406e+00,1.495163631439208984e+01,-1.219350099563598633e+00,8.000000000000000000e+00
-4.656602382659912109e+00,-1.421700859069824219e+01,1.511722564697265625e+01,2.300000000000000000e+01
3.998113393783569336e+00,2.241773986816406250e+01,4.235965728759765625e+00,2.000000000000000000e+00
-4.760811328887939453e+00,-7.882786750793457031e+00,-1.860445213317871094e+01,1.000000000000000000e+00
-7.576814174652099609e+00,-5.213657379150390625e+00,-2.055070495605468750e+01,1.000000000000000000e+00
-9.799358367919921875e+00,8.019493103027343750e+00,-1.521062564849853516e+01,7.000000000000000000e+00
-8.617069244384765625e+00,6.637022972106933594e+00,-1.386463737487792969e+01,7.000000000000000000e+00
1.057828617095947266e+01,-1.717574310302734375e+01,5.141237974166870117e-01,6.000000000000000000e+00
-7.430675506591796875e+00,-1.569000959396362305e+00,-1.963156318664550781e+01,1.000000000000000000e+00
7.239577770233154297e+00,-1.454161453247070312e+01,-4.613914489746093750e+00,6.000000000000000000e+00
6.089309692382812500e+00,-1.312334537506103516e+00,-2.205933570861816406e+01,1.000000000000000000e+01
4.559691429138183594e+00,2.184283828735351562e+01,3.592977046966552734e+00,2.000000000000000000e+00
-1.498482346534729004e+00,-7.857468605041503906e+00,5.118624210357666016e+00,3.000000000000000000e+00
9.893928527832031250e+00,-1.661619949340820312e+01,-3.096717596054077148e+00,6.000000000000000000e+00
-1.304937839508056641e+01,-6.012079238891601562e+00,-1.109871625900268555e+00,2.400000000000000000e+01
9.483326911926269531e+00,-3.917654752731323242e+00,7.231071472167968750e+00,1.300000000000000000e+01
-1.613735914230346680e+00,-8.071854591369628906e+00,-1.674517250061035156e+01,1.000000000000000000e+00
5.624782562255859375e+00,-1.139266729354858398e+00,-2.087601470947265625e+01,1.000000000000000000e+01
1.044377899169921875e+01,-1.885242080688476562e+01,-5.136589527130126953e+00,6.000000000000000000e+00
2.809313058853149414e+00,2.302627944946289062e+01,6.645342350006103516e+00,2.000000000000000000e+00
-1.018267440795898438e+01,4.443062782287597656e+00,1.023935699462890625e+01,1.900000000000000000e+01
-1.419034481048583984e+01,-7.210443019866943359e-01,1.858396172523498535e+00,2.400000000000000000e+01
1.150970649719238281e+01,-1.805074501037597656e+01,-1.100384831428527832e+00,6.000000000000000000e+00
-3.907317161560058594e+00,-6.964514255523681641e+00,1.684912872314453125e+01,4.000000000000000000e+00
-1.737635016441345215e+00,4.648917675018310547e+00,1.781489562988281250e+01,2.200000000000000000e+01
-1.957457542419433594e+01,-4.793540954589843750e+00,-3.382799327373504639e-01,0.000000000000000000e+00
1.314094638824462891e+01,1.359499835968017578e+01,1.451138854026794434e+00,8.000000000000000000e+00
